B,Ca43,Cd,Co,Cu,Fe,K,Li,Mg,Mn,Mo,Na,P,Rb,S,Sr,Zn
36.95823531,22212.10734,0.032396156,0.288150153,12.69071256,119.928303,7452.741366,7.13785374,5346.355065,70.39299377,1.028582611,204.9037783,5249.38051,27.24735725,7365.329313,44.17117433,14.98368092
36.38322509,25881.32413,0.062249467,0.326583929,13.77408211,139.9012252,11785.48401,8.307522052,5615.35425,86.57472864,1.020417962,498.5099605,5970.487952,35.04721984,7622.857199,61.02274029,13.77115556
24.8403518,24139.73385,0.03346252,0.251445703,12.38223423,106.6821428,10270.75111,7.128945818,5565.589664,58.96851742,1.190881899,294.615672,7091.09123,37.72295319,5719.145662,56.56289181,12.12067461
38.58113136,30798.03688,0.068867906,0.295790308,19.19308352,153.1576237,15496.97027,12.66537884,5905.460953,87.12977103,1.085918649,614.0975331,6595.079814,47.57858049,7270.118465,75.89544702,15.84984843
27.50359922,26691.50724,0.043355735,0.336840193,18.841725,154.0432056,10423.14452,6.994911184,4324.660662,93.68078761,0.854051909,466.0279462,4303.962709,30.04960693,7596.230031,61.81346175,18.30952766
27.68870284,17978.70753,0.015065783,0.285933651,16.48474548,119.811089,16654.57306,4.664241128,5637.375169,53.05692219,1.382491601,201.5959989,6739.658137,79.43368054,5458.392553,33.66584937,30.09257103
21.41527326,14677.04652,0.019837879,0.283041527,14.3333551,113.6481001,14589.7765,5.078181636,4551.64158,44.78247145,1.203673641,222.6796841,6596.299473,60.30084378,5299.383827,27.64046679,16.88449101
27.38052704,21948.264,0.044022684,0.392255932,15.78238219,136.276691,21399.4237,11.48389205,6313.511609,66.39293932,1.430142046,420.65043,6166.274647,72.65194714,8094.685476,45.08161509,24.69355412
36.61207861,17310.67649,0.028937745,0.264639103,13.14705674,113.1495017,12449.29349,6.452310801,4967.97812,54.5071097,1.086113155,208.4859502,5631.376655,50.40538896,5946.588399,32.8858124,26.44878515
28.77846558,30923.72933,0.05154312,0.272073066,14.68493042,117.9463086,11045.92081,9.232559881,5757.333917,79.5627228,0.893557075,689.3487877,6153.674222,35.71644224,6142.976944,79.77536456,13.38084086
42.8633521,18018.86944,0.024237069,0.272678475,13.18913034,120.6314002,10695.2453,6.661548507,5107.874755,56.75872769,1.066087582,222.4340335,5380.933247,42.51006963,6683.652218,34.63267581,22.99722263
26.10314005,33361.01666,0.047451999,0.28125993,11.0056422,118.5103968,13433.30912,10.38992353,6041.08292,83.70811419,1.193927907,657.5720521,6372.513341,44.24225139,7587.942074,81.82356588,10.35581386
35.55250544,17246.34381,0.024784211,0.353776166,16.2054625,136.5238056,17951.31313,4.04460898,5933.055891,54.18331076,1.505743714,277.9857633,7628.113334,73.4198354,6084.594896,33.66383831,28.82474445
43.96834985,17372.86823,0.023783936,0.335360153,15.55656128,121.9089121,17083.27846,8.589444436,6297.152574,64.99041086,1.222132081,293.6460013,6432.223744,69.79171213,6654.882805,29.65887383,27.32660654
43.32419285,30799.75086,0.062753071,0.519117886,20.90439086,235.1902528,18879.5694,14.22953341,7450.277189,118.8099011,1.928641141,335.2859832,6646.371891,61.01364001,9561.886069,72.34288406,23.5635962
27.0136114,27441.07734,0.050523359,0.335374754,14.63072621,156.8179258,11013.74325,8.426872167,4724.240831,97.60626947,0.935324339,441.9442525,4277.537331,32.31915884,7724.600712,65.06092627,16.827839
27.36590497,18038.15727,0.02444881,0.305629619,16.48936615,119.9309277,14735.70275,7.964249259,5880.502682,60.59031561,1.204772322,302.5726935,5946.054912,56.39103535,7065.364644,33.57908616,24.09075084
23.70464406,32196.42843,0.048821852,0.257933399,13.3174428,144.2905657,10848.77343,8.381469455,5410.303114,77.86752458,0.87689693,759.9935779,6005.382528,35.12019269,6456.874874,77.99813238,13.93468493
31.53285262,38230.32086,0.065698497,0.29853895,13.46129597,170.7339946,11993.42107,11.5208871,5955.380377,92.9267223,0.975065891,725.7180675,7052.127911,37.82917531,7357.601909,91.07454536,12.76849874
28.46396407,32040.17154,0.05588443,0.309327842,11.79939307,126.4135065,15212.25501,10.92974252,5432.413564,77.40315405,1.120380576,780.0244292,6681.350092,48.72133203,7477.375853,81.31790267,9.822157182
26.1814887,16680.38954,0.020053075,0.245279758,12.75139454,105.7403866,11657.1762,5.734572525,5155.440232,55.25093491,1.117643531,189.5161028,5438.630164,48.71844173,5647.304716,29.57832973,28.71408868
43.0116748,31735.71042,0.078603115,0.300979901,14.29649194,161.8339086,14438.70352,12.34260455,5688.540028,96.11817429,1.105168138,524.621998,6738.581445,41.65199498,7350.930299,74.41087398,12.63686026
33.62659491,27997.19153,0.053199638,0.39329236,12.86544575,127.457082,12859.70901,12.70758236,5899.231046,82.15306492,1.259114957,373.8099962,4978.429185,46.07562985,9395.178812,64.68763533,16.90748918
41.6263893,21895.29788,0.041339951,0.400277164,14.36955328,150.3198667,18034.75367,8.301803665,6004.872294,68.08661873,1.406614977,350.4550308,6671.847124,57.37372436,6538.206506,47.81978502,23.80901206
24.17563319,24060.58694,0.043099989,0.399073114,13.02595038,148.7484288,10497.93749,10.80691723,5252.390089,82.17363481,0.970641077,329.097726,4304.404362,37.76299002,8709.228121,53.57825871,15.50512166
35.47795219,16537.08681,0.028168819,0.328816579,14.94522279,114.3828008,16569.47512,6.258977231,5153.161765,55.6802006,1.398300739,298.7043373,6866.197307,64.09914319,5765.81016,29.97434952,19.07079093
40.3570102,25164.53228,0.044497973,0.360104116,14.45054153,135.4272846,8204.026329,8.63184643,5725.649793,80.84809975,1.070641199,245.5169938,5571.240987,29.48862138,7655.640587,47.64195152,18.83661425
27.8523621,35428.95628,0.064133831,0.256081761,12.83476803,161.3221991,10190.47394,9.740128826,5676.615621,96.13702641,0.956973537,580.0201616,7115.844448,33.42465284,7505.428819,84.61539853,9.987614901
25.65059143,15381.24209,0.019946665,0.273008143,13.9497434,107.3570921,13237.36067,5.56353064,4697.545971,48.59101635,1.254354153,177.4900175,6366.629159,58.14738089,5297.186224,27.5926202,17.44010331
28.42631682,26797.82889,0.05165925,0.25937534,11.60494683,147.4941547,9750.875592,8.662364298,4892.927171,82.23356828,0.931024252,369.4102628,5103.936386,33.89042436,7213.825042,61.78059092,8.710784945
45.17804115,43036.57722,0.089510037,0.249373583,16.46826164,237.4545613,13603.32837,13.29624929,6980.010447,124.2121802,0.994164288,629.4385113,9042.752164,37.35087352,6416.814982,102.6753913,16.36745657
16.16676248,23275.64018,0.035487737,0.246012644,8.849217068,114.916439,8784.950382,8.008800147,3985.831937,64.44713314,0.593545992,596.2830613,3663.117534,25.53925423,6477.093372,53.56604503,9.930483417
43.19402584,30884.87978,0.061398435,0.273581968,13.65316062,160.0469322,15359.74587,11.61434273,5638.861033,88.78089108,1.040179461,518.9121162,6931.721051,43.74577391,7118.460679,71.9207258,11.60703053
24.91199892,23972.68044,0.049043062,0.267330777,9.869358046,107.5127997,9963.029147,9.620095761,4483.964862,66.94935435,0.729234446,666.2352605,3329.650452,29.95091615,6599.45624,59.29332398,10.98977018
25.14206269,22839.31638,0.064626963,0.542200734,18.63695199,212.774157,21564.25423,11.21440561,6655.102372,94.87736465,1.819760878,392.8320969,6776.627291,69.42130227,8749.930724,51.90385967,26.34904846
16.99789581,21756.17491,0.055540597,0.513042433,19.13157479,205.4767228,18444.87346,8.394888791,6832.207144,94.72656878,1.802047437,325.0804308,6714.273234,62.21067422,8717.409944,46.64225746,42.02041221
34.60320017,35685.64491,0.075652258,0.272195266,14.2466875,194.8207811,9248.404728,9.119179401,5390.988808,99.80720654,0.790531486,544.5400585,7391.107143,27.74804012,6566.743449,73.92031268,11.07980776
38.26459826,14382.16025,0.021211663,0.31378326,17.32161094,113.5494856,11673.06007,5.506425778,4634.887451,49.61749509,1.177740736,243.1590374,5858.1274,47.22526849,5062.052786,24.99604484,38.75429211
32.50491835,35411.12019,0.038130443,0.234941889,13.23068198,133.9596408,11233.76195,9.935903581,6565.684833,96.74972832,1.085379277,639.9993488,4937.96631,29.74429505,7435.727026,88.07960869,15.71740187
19.28494186,25264.9952,0.040526296,0.216439913,8.555881532,103.2043464,10119.25084,12.0469411,4350.242508,62.67062026,0.75138639,758.72912,3011.762586,30.81868863,6617.227211,62.03763283,11.07084642
27.2287318,31710.47502,0.057159883,0.351742699,15.94667142,167.9614365,10553.89006,10.04294232,5175.526471,107.0266284,0.994835042,472.2581152,4514.904089,30.4429153,7834.209811,77.55230739,15.38356569
28.63868809,28803.84643,0.047413061,0.252168464,12.52467668,119.9261095,11195.88356,7.412181529,5353.778422,82.52090722,0.968656247,571.0091812,4639.449644,29.06318059,6772.968934,72.39935245,18.81435651
27.07300483,24804.68499,0.061501997,0.423087946,13.51267088,154.6327565,11570.5581,11.53829052,5027.480004,76.88233064,0.922030267,340.4137417,4629.748839,38.73729832,8329.849272,51.40827414,16.77086174
22.09674712,29780.79207,0.029596918,0.264023731,14.12894609,132.4254316,12868.33414,6.756627707,5366.61808,75.39716872,0.913507946,814.1822482,4612.791464,31.49588557,6628.202965,74.75026887,20.18233076
26.94418949,31288.03815,0.04877274,0.345538332,14.71793811,163.306344,11793.90342,9.502772751,5429.434111,101.9592887,1.101021032,522.0832972,4620.356668,33.55033059,7701.53464,76.39713598,13.983777
22.12087713,27263.04562,0.036499122,0.227561445,10.8200369,109.4440353,11502.16033,11.37444756,4512.423481,62.53357233,0.735541588,849.1706865,3400.100005,33.58589313,6824.168519,64.90069359,17.40125884
36.80279674,32601.41895,0.043058144,0.24938464,12.18978094,129.9759835,11793.528,9.581824934,5861.601708,90.86936788,1.023334476,686.4340778,5142.500898,29.7849608,7085.900938,81.40604732,14.78804137
43.1976627,35552.66606,0.065132148,0.338013777,16.77336994,186.2724002,12567.14117,12.72400895,6674.053693,118.9484171,1.390567553,642.700019,6939.705497,31.73181743,8146.77159,89.02295556,18.87122319
32.99351095,30536.85405,0.074435671,0.389661968,13.74300218,147.1363094,13699.32641,15.09975623,6083.718128,87.66369205,1.30070591,405.7079882,5405.062334,47.82173675,9896.231335,65.05826278,17.71925598
41.01833343,21618.24098,0.047930249,0.419635442,16.58472004,157.0724527,12820.34693,8.102915296,5528.321422,74.40553388,1.353558507,337.9849058,6391.363321,39.37183616,6856.809544,49.35055669,29.23446884
30.87893338,24315.47904,0.036797146,0.399501059,16.16301938,127.0232683,17367.31705,7.299362148,6512.553205,60.68373755,1.525107995,390.2084116,8297.084182,58.63372048,6404.147459,52.78380745,17.95089371
61.98027329,22685.3107,0.047821124,0.425728239,17.63480935,154.9620243,15708.22036,10.20805563,6205.179818,79.78561929,1.59301222,446.958878,6971.747163,46.39986916,7668.130194,51.07489229,23.48741411
39.56909983,28635.49011,0.074678007,0.429045027,17.74457532,200.9552274,9960.68602,11.63027116,4908.101969,105.8188307,1.216499483,245.6391758,6190.436968,30.07871075,8434.58497,64.97639982,18.09035182
28.35818448,14292.23174,0.033617987,0.32147329,14.09652359,113.5863364,12651.2263,5.791693288,5038.702728,53.26161223,1.315495311,195.0772371,6417.892738,52.75939276,5673.869169,25.95857326,32.05226984
58.18052292,30526.83766,0.080639935,0.529505348,21.39937924,228.1083096,18906.86946,15.08940168,6890.326987,107.1090261,1.870257833,394.5118195,6133.354815,57.17059855,8846.473284,76.18891697,23.13286452
35.83298539,33106.97336,0.052605838,0.286068158,18.58832893,158.2687443,11941.4425,10.06146442,6501.313725,110.3942452,1.277237446,641.9769014,7109.405334,29.98577417,7790.73424,84.6370356,21.46028026
41.9051283,22023.41919,0.032221314,0.411167735,14.67917616,142.2953281,21596.98954,9.770387749,5460.36824,64.09575293,1.255308037,534.6082439,6729.059671,61.86784281,6343.188587,51.25366991,29.22313829
33.18154921,19512.16772,0.044536932,0.379243767,19.92499995,147.8827672,17439.73803,5.78723325,5236.390709,73.34169367,1.384657444,230.119726,6384.181684,63.58320056,6572.503071,43.93149715,33.67996572
28.96627192,16814.52266,0.034295037,0.434790212,17.460599,143.0927865,15873.11275,5.235964912,5385.492189,73.25358047,1.389022337,208.8833388,6323.331435,56.58331334,6367.89141,36.81740638,29.90590453
38.2276788,28241.77409,0.082310998,0.477840197,19.11121139,238.6968967,11199.02311,10.89741142,5146.14845,112.7345905,1.360181872,246.4958733,6268.791227,33.50447665,8899.268512,62.69347775,17.29270161
28.81317121,17977.24838,0.037854635,0.39383972,17.41277694,143.3819843,19146.64033,5.025982435,5374.085615,63.95120785,1.372115661,270.6124244,6555.643335,71.72007233,5766.00247,37.50608391,39.83892839
34.65006452,42979.94568,0.094999536,0.308000099,14.40812996,226.8735733,12381.63558,13.6421346,7012.498609,124.7833769,1.078636333,615.1377694,9173.496355,36.05487826,6909.019086,104.9892012,9.75903612
27.83363708,13238.79618,0.018471309,0.252940746,12.82184908,107.3349844,14851.1535,4.575990788,4511.245472,45.95791426,1.100903941,200.6573677,6146.019903,62.17030502,4647.639955,23.60290882,30.4281294
26.35523852,15321.44991,0.023570736,0.272044575,13.69834163,108.3625139,14744.14627,5.319004534,5225.893705,54.13071693,1.19152856,189.107257,6231.075361,69.33202953,4838.481506,26.69711288,31.76269921
24.59621704,12114.44519,0.024537334,0.142780739,7.954047266,60.63104524,8476.395377,2.875456886,3586.662239,34.12755487,0.939463753,285.6239113,4229.537304,29.31012147,5282.568074,28.25646234,9.944036999
23.40524366,7488.311425,0.012515596,0.114758947,7.300803486,52.14831451,8313.894196,2.080798458,2449.137679,21.00109977,0.89718527,184.554963,3723.224318,27.33272708,3823.815486,15.61766836,11.82836324
17.3498633,9737.134943,0.017014803,0.131237861,7.231187299,48.94927299,7143.580777,2.494495558,2616.08139,22.40715909,0.85835292,169.3150193,3817.32576,24.84735724,4628.816039,21.76754278,8.422416819
24.1075664,9049.053041,0.003365425,0.104292093,6.936613103,49.07975958,7465.56573,1.659356453,2739.003277,21.65383456,0.891798567,153.3006845,3598.993223,26.85666117,3808.500368,19.21909202,9.946588125
30.30148908,9206.238343,0.005767957,0.130974991,7.342365229,62.40293799,7198.040326,2.258955889,2484.335402,20.34914007,0.829025288,171.6499012,3725.365133,23.91319745,4303.973628,20.83393842,8.533403648
18.29286123,9224.532987,0.026993123,0.122647764,7.037486255,111.6235504,8258.047072,2.092857755,2718.157964,21.65469248,0.93253777,157.5341914,3749.94604,29.43881546,3897.827107,20.19905781,11.70212721
18.55022032,11369.09504,0.01170316,0.144370799,6.871182143,51.02819561,8713.366992,2.103248155,3189.249086,20.51244056,0.78027583,276.0278453,3621.367274,25.98231425,4356.198402,27.48201398,9.992922338
20.64535316,8224.223979,0.021098217,0.125184204,7.417170151,50.64252765,10551.32088,1.88501631,2616.878479,20.94559746,0.892356382,245.8266986,3979.183667,37.65365338,3659.472876,18.6176587,13.84118401
30.04667046,22037.42524,0.025800059,0.237648326,19.67926091,123.9686262,12481.98957,3.971885837,6589.49787,54.59581756,1.926785943,264.7982214,8684.639262,42.45032199,10502.8184,47.02629306,22.73728368
20.44107893,15480.64429,0.015448146,0.160951536,7.281624397,48.93957087,6326.546977,3.114112762,3171.055358,26.34057882,0.63934467,761.526499,3503.031659,18.16450008,5085.413505,37.76024527,9.350079481
17.68511247,12183.84689,0.027586505,0.128329067,7.010589175,52.64134573,7188.99211,2.74530716,3495.590768,23.08932914,0.75689193,260.7652764,3612.023867,23.92456825,4912.992829,28.64304826,8.161669282
17.5664293,15230.6279,0.0328458,0.176567367,7.235315873,53.03506667,4614.076208,3.67825274,3174.223277,27.82458814,0.538632189,391.4214146,3293.658704,14.55250839,4475.991421,36.81783985,8.409771506
20.10225818,11768.2966,0.026352423,0.151469921,9.278911777,75.76252794,9798.012201,2.478607066,3384.275847,22.97371403,0.841622623,317.8739858,4257.251893,31.4528841,5010.966926,27.30588169,13.7216067
36.42858648,10480.57186,0.025032768,0.106874224,11.31057405,78.67778689,10362.42084,2.013509307,3777.296396,29.48415754,1.115860184,266.7906997,5373.196485,32.37101299,5824.020384,21.16822918,15.11297249
24.03401519,12294.63404,0.012796758,0.152817492,7.401933671,51.57109232,8503.614249,2.915405452,3512.76082,25.09751147,0.873506438,268.0008543,3841.666373,26.36407936,4978.710807,29.08534346,10.22572458
13.56879724,11875.50891,0.037432444,0.1566143,10.45282381,78.63662465,10208.74774,1.706716302,4184.589245,27.17124426,1.138325323,320.0365332,5038.022237,30.94947179,5662.105362,28.47044988,16.09953227
27.4201025,14289.11653,0.011004096,0.126168711,8.268183967,51.40873015,6268.452366,3.754188443,4525.585362,27.48307534,0.878998457,260.8483452,3936.567036,20.22249927,5175.06996,35.04629167,11.329123
17.68567207,15104.90283,0.017029974,0.16398473,6.454681849,45.73203466,5633.113399,3.419193517,3281.252738,26.89240807,0.635355993,486.1892249,3467.972421,16.90907418,4860.444666,37.82070279,9.674880412
26.47018562,14181.33378,0.016767927,0.149099629,11.33732376,70.7709247,7856.276634,2.992664463,4185.262962,33.73150378,1.118373787,180.8742099,5352.014285,26.05892739,6535.193903,31.58697626,12.64922278
19.48690418,14657.49877,0.014275996,0.155336574,8.614818257,57.56231721,7807.825374,3.553355553,4471.692017,28.09332183,1.04455856,222.2604529,4305.006534,25.29620176,5812.038759,33.33952323,12.91379516
15.38567785,9036.107031,0.020270575,0.122546644,8.320972828,58.79345453,9738.374269,1.670631922,2798.904622,22.39356351,1.021516256,181.1176935,4236.420611,36.19665913,3829.674947,19.12284822,15.86718903
30.20658,8629.853413,0.007546418,0.111024438,9.521302798,65.63852092,12068.89267,1.451816123,3333.839913,24.6843618,0.96680236,233.1330866,5068.458161,38.8944408,4507.166964,17.98936635,15.68652758
17.40754142,15889.28656,0.022298623,0.141398944,6.778900062,237.7293284,3722.882175,3.641451196,3068.12983,29.69098705,0.602617397,334.8494591,3143.025586,12.37598499,4957.11651,38.65263398,7.695541517
20.39990553,10454.34381,0.009591591,0.114693916,10.98082456,70.99211928,10407.06936,1.847853703,3741.212235,28.63444082,1.113322412,209.0550673,5268.996494,34.22035728,5876.046637,21.52752127,14.50405134
27.07400682,16467.99534,0.020682928,0.140175158,9.317697237,60.08369016,7509.378489,3.076039629,4950.146102,29.53740842,1.026067202,356.6892555,4297.091772,22.54752706,6246.161688,40.279202,11.77925091
28.82836119,10767.7055,0.013208467,0.102655795,10.42570704,67.65365608,9348.174975,1.925610395,3634.503801,28.96901974,1.182501546,163.3314799,5003.208949,31.49463249,6088.144764,22.50408564,13.57487962
28.4573267,18388.95616,0.018420643,0.171345863,10.76968273,67.60435033,8196.527555,4.098052106,4837.571838,35.99775953,0.99795454,669.3995477,4916.023715,24.92856141,6997.260167,46.11622523,8.688112186
27.41279369,17681.183,0.008095962,0.129938268,8.966316115,54.49082206,6063.707406,3.193176318,4846.582789,30.87912078,0.910358595,262.6267093,4469.16074,17.98324377,6313.275882,42.83664994,10.10447537
28.83277845,15392.16192,0.015839304,0.131627383,9.51046833,58.60525039,9283.1321,2.910135344,4711.516742,28.03593414,0.953492988,319.4579906,4708.128695,26.5696538,6076.61342,36.147762,12.82480012
39.1137098,19656.31777,0.051011478,0.166926409,12.52057254,64.30015591,6669.729913,4.724667417,4817.04081,36.63311211,0.8157677,583.0864988,4448.22997,19.81390919,6524.33064,47.62362757,10.74159457
30.89349052,11952.14454,0.031971073,0.135782976,7.227914707,53.36019475,7407.440663,2.815147728,3321.38167,21.84801866,0.655293542,292.4952019,3417.935696,23.05052075,4686.477371,29.47868533,19.58796506
17.07180127,19245.78636,0.016237951,0.130471911,8.534259107,49.45000503,6507.152591,4.277024126,4568.527786,32.28301697,0.666138801,388.4248015,3785.572996,19.04568482,6724.191181,49.86611521,7.430297475
36.38030771,11430.25763,0.013824686,0.146336552,10.61718554,75.94810759,11004.57292,2.039420558,4094.808312,26.91963653,1.119420006,314.6635502,4867.175962,32.93464726,5397.553877,27.39696047,13.26419477
18.96886161,12265.49689,0.02179218,0.14094875,6.275780921,51.79426619,7526.757573,2.373531331,3391.168002,21.66819217,0.746957868,268.819476,3477.67332,22.87389226,4335.690324,29.55843631,8.802787168
31.17545202,17522.40567,0.045467201,0.178724026,8.431509816,59.40500488,6422.749953,4.993053119,3822.542137,29.70199425,0.690804998,495.7034574,3817.306665,19.87437744,5228.261913,43.06931843,9.005306968
31.86493814,23708.49344,0.026789615,0.1416393,10.52882738,52.70093889,8447.845086,6.39192736,5207.316018,37.45520209,0.752337803,505.9106918,4518.901,21.95313293,7622.045613,60.77753823,8.817750267
20.43461529,17447.4888,0.04489618,0.1430671,9.342428866,58.73147377,7288.750215,3.205799917,4685.674943,31.01445626,0.989015183,638.905566,4468.057247,23.0047249,6334.670306,44.54621019,7.128525481
23.24546922,12670.15959,0.019956258,0.145864134,6.877719909,52.83828082,8021.500602,3.096432207,3458.013757,24.08680163,0.741409635,318.4767202,3691.657872,24.18487293,4890.29838,29.61183636,10.87324796
15.02860612,15228.25403,0.017261049,0.174638783,7.493067052,55.1844464,8579.432258,4.07991727,3632.264442,25.87563474,0.815143752,592.5456201,3990.975961,26.61276286,5306.670471,39.0041568,8.772322797
26.37383448,17175.1826,0.006767987,0.150201603,8.444495231,50.00508698,8330.061868,3.696191783,4789.454419,26.95914241,0.841354353,407.3890629,4077.885484,23.45862852,5580.564374,43.7154897,9.519695281
17.28577124,9712.190349,0.032839638,0.099958793,10.21672629,65.90357241,11296.04442,1.557665767,3351.994178,26.49567183,1.095212666,187.9532264,4843.675936,38.29918736,5151.216205,20.12251671,17.06315603
19.11810586,19862.07841,0.056979321,0.150864314,9.877214433,56.67454286,7586.193932,3.667005781,5068.831847,33.6106853,0.83515787,847.8633046,4129.116004,20.53846742,6182.368055,51.4233552,11.13576301
23.06357715,16721.62006,0.01776506,0.145961461,9.258051524,54.05359808,7223.76234,4.877182215,4748.070529,29.12518031,0.87869982,297.9740119,4306.30205,23.04019769,6437.067285,39.92646149,11.83375921
38.75358959,10492.55059,0.007912127,0.116755149,10.87455811,71.1246871,10900.36243,2.10459418,3558.48457,28.73706502,1.116215495,218.143271,5221.61191,33.6173621,5703.485482,22.64249418,15.01661591
18.01820716,16922.7855,0.009015128,0.132002351,8.842049747,51.77853851,6433.113613,3.494972426,4019.371397,32.16886187,0.689227018,309.9934682,4198.453506,18.67748895,6443.967381,40.3652291,9.143942613
20.56557884,20685.65785,0.03278414,0.203772476,9.651600039,68.48855345,6823.938851,5.004198462,4490.008162,33.6103737,0.753878767,628.0611211,3792.268232,20.73660686,5131.651201,51.69593856,9.475784093
27.80764877,13973.74773,0.028769409,0.166064947,7.966141672,55.36835643,8405.350577,4.019613459,3372.672002,25.03604395,0.712783177,495.3143937,3848.140973,25.5478538,5051.693157,34.36147545,9.332879212
15.79563271,13157.00703,0.01793528,0.13228972,6.212363715,43.26650574,5991.050988,2.917733927,3203.598604,23.76912372,0.544064945,242.1046544,3319.283853,18.90372459,4405.667141,32.58717379,6.660139766
23.51309801,9454.093968,0.009280361,0.112541388,9.829617381,67.64028223,11541.46974,1.485989324,3462.143399,27.49734494,1.191967191,222.1604954,5204.913051,40.04863949,4844.316222,18.75084482,16.18932909
26.52460902,18827.25851,0.029752177,0.1768345,8.84892918,61.80059693,6014.448359,5.779815464,3696.409276,32.81739888,0.661783105,438.0490495,3987.326569,18.69259193,5545.959687,46.52484105,9.029806336
20.31333086,14237.38009,0.015776898,0.131873939,9.703197011,62.50458101,9331.005159,3.516631492,4284.734911,28.71350312,1.012161727,261.8381755,4862.363225,28.76682003,6156.965806,32.21838759,13.51169627
29.37106003,18881.55131,0.012861,0.15262215,8.193024721,49.11352406,6406.873436,4.589171175,4859.615876,31.97991647,0.771718551,288.3370647,4155.839711,18.97385749,5826.33317,48.56737757,9.68888852
18.73928525,18991.42656,0.018480876,0.133057801,9.365588262,61.61396759,6111.242126,3.876516067,3926.328728,31.31512233,0.625355844,343.538385,4125.306794,17.56180466,7212.10298,45.49682167,10.64889238
32.80730177,20425.58176,0.025673214,0.159669991,13.4949485,77.2283178,5027.231111,2.744666029,4563.480488,42.93169968,0.712383374,439.4282496,4787.123532,14.65921693,6103.725325,48.68161721,12.66528971
47.87675618,25923.95189,0.022921452,0.175250209,10.50695949,68.93248027,5327.44057,4.34784188,5765.331,40.74867525,0.754067043,1006.774864,5465.270159,13.56700199,6654.937289,62.41262271,10.40149896
23.15187453,20456.22538,0.043513389,0.15185893,7.803452713,54.73301168,7781.626621,4.769924853,3872.466322,28.12889751,0.527740521,1136.720318,3514.361732,19.76479502,6073.23161,54.7775472,12.10690341
24.34655686,23344.09463,0.02309294,0.136021609,10.06726735,55.46375629,6934.56309,5.740194956,4994.036624,36.94351733,0.711720935,431.6716192,4460.04489,18.57678163,7750.800144,59.56988237,8.656334568
31.95556972,26614.43,0.018608761,0.154607671,10.39909301,60.29630342,5568.482111,3.7193815,6087.250813,38.90328473,0.798812021,1207.843886,5224.7535,13.96810932,6660.872594,67.42449516,8.019134565
17.5873159,17388.90389,0.006633462,0.124788769,8.535580513,54.84238712,7673.177785,3.164284957,4047.959652,30.45688655,0.67406921,343.636913,4109.876588,20.73741056,6616.19736,40.78457009,8.748437046
45.52126355,21964.84457,0.025078226,0.194256263,10.46427914,82.85646169,7451.536081,4.434437433,5471.17632,44.57279586,0.902897643,691.6500249,4898.614799,21.05322282,6380.272394,56.29474314,13.03500127
27.42978614,12989.34656,0.015615152,0.138723302,6.968212645,48.27028357,6022.680769,3.197543562,3185.657091,27.13426741,0.54486057,207.7664467,3501.809806,18.94887411,4480.146665,30.95975728,6.774365022
31.9080776,20642.69826,0.01430152,0.125865298,8.666355444,49.34692855,6085.907295,4.219918573,4977.880961,32.59335951,0.694151586,421.4713885,3842.141353,17.43815658,6323.243844,52.5120253,7.20148829
33.69788519,22217.62915,0.053572194,0.178582261,11.65373039,72.92147691,8589.298273,4.723896464,5314.980351,44.0144166,0.85574871,690.2392101,5440.321409,22.49658094,6807.387287,56.25890619,8.309450771
28.01444746,18815.93468,0.011623851,0.133088028,12.19287273,53.16302307,7781.623133,3.914047628,4974.85978,30.71035439,0.802713309,420.164858,4166.579418,22.00322401,6189.379296,46.76785588,13.67034624
27.77551523,26125.27213,0.025751809,0.147676156,9.410733435,62.9680188,6370.245093,5.941646449,4628.966219,37.76956054,0.57782139,777.6389751,4003.159983,15.89215681,6987.796307,68.68529084,7.271009056
34.53127957,23109.06208,0.027166102,0.160344696,12.5999217,80.88399867,7000.212762,4.850728131,5614.518712,46.87089934,0.914536659,568.2581834,5533.001367,19.63368853,6596.540466,58.30296131,8.31659818
27.11713584,20361.66728,0.031553488,0.154479433,7.118157118,58.99561416,5281.939427,5.094860696,3716.763209,34.37977744,0.48166586,1098.554727,3216.959136,14.22005564,4709.839165,54.86424537,6.524243268
20.9174384,15024.90004,0.015860218,0.209640054,15.71351825,116.2136118,10259.86947,2.431172823,4562.821985,29.97698162,1.13805988,297.8944382,5466.771888,26.50658203,5508.980382,36.45295075,18.93110002
27.1111911,17052.9747,0.023847355,0.194795114,9.788283258,73.66345738,10382.50471,3.207868274,4723.816242,33.11565064,0.893067306,722.4183206,4563.278458,27.6099731,5250.198474,44.14519662,10.61004316
33.53957087,21637.28253,0.020811361,0.151669638,8.698481715,51.86347572,6866.335293,5.884873745,4386.873122,30.98141086,0.570235134,945.0354438,3639.071145,17.82343917,6403.320661,57.47253048,10.73762864
32.08362302,17317.525,0.016576687,0.199066418,10.52139697,78.70261074,8822.332815,2.805577363,4891.968341,35.94931701,1.022926251,548.6706012,4805.341985,25.08614044,5591.593547,42.64418557,14.10521321
17.92714571,21337.95371,0.054164486,0.150659132,8.129369428,64.97449411,4490.920328,4.854257807,3866.209742,37.49659969,0.521882951,928.1783787,3746.830501,12.65944424,5496.666862,54.75274918,6.988594255
27.12162089,17360.84515,0.012279844,0.173736173,15.24601677,96.29446095,9909.650415,3.008259395,4721.617687,30.32739151,1.006977449,387.0195367,5347.677369,23.12290955,5563.254676,43.3920602,12.58208841
